sample_id,country_code,level0,level1_family,level2_genus,level3_species,location,source,species_key,year,longitude,latitude,Category
4968219,US,Evergreen Broadleaf,Myricaceae,Morella,Morella pensylvanica,United States of America,iNaturalist Research-grade Observations,3169001,2022,-80.07464606,42.16764964,Frequent
2582877,RU,Evergreen Needleleaf,Pinaceae,Pinus,Pinus sibirica,Russian Federation,iNaturalist Research-grade Observations,5284667,2023,102.9903186,52.41496262,Frequent
3071225,MX,Deciduous Broadleaf,Fabaceae,Vachellia,Vachellia farnesiana,Mexico,iNaturalist Research-grade Observations,2979265,2020,-99.7833733,21.38449309,Frequent
1146092,DK,Deciduous Broadleaf,Plantaginaceae,Veronica,Veronica officinalis,Denmark,"Danish government nature monitoring portal ""Danmarks MiljÃ¸portals Naturdatabase",3172049,2023,9.561775244,56.60313315,Frequent
3033917,MX,Evergreen Broadleaf,Asparagaceae,Agave,Agave hiemiflora,Mexico,iNaturalist Research-grade Observations,2766740,2019,-93.07835236,16.83542967,Rare
5413651,AU,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus crebra,Australia,NSW BioNet Atlas,3176920,2022,149.7964679,-32.24334056,Common
5611990,AU,Evergreen Broadleaf,Myrtaceae,Rhodamnia,Rhodamnia rubescens,Australia,NSW BioNet Atlas,3186016,2021,151.4073895,-33.17876632,Frequent
3760964,US,Evergreen Broadleaf,Acanthaceae,Ruellia,Ruellia caroliniensis,United States of America,iNaturalist Research-grade Observations,5415376,2019,-77.23942921,39.02554854,Frequent
5382466,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia myrtifolia,Australia,NSW BioNet Atlas,2979799,2018,151.2826996,-33.53834823,Frequent
5223474,AU,Evergreen Broadleaf,Asteraceae,Olearia,Olearia pimeleoides,Australia,iNaturalist Research-grade Observations,5405073,2022,142.3211372,-34.75949535,Common
3786206,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea sagittata,United States of America,iNaturalist Research-grade Observations,2928626,2023,-75.9866314,35.10507122,Common
5743045,NZ,Deciduous Broadleaf,Celastraceae,Euonymus,Euonymus japonicus,New Zealand,iNaturalist Research-grade Observations,7102937,2021,176.1907432,-37.71560734,Common
4737185,US,Evergreen Broadleaf,Aquifoliaceae,Ilex,Ilex decidua,United States of America,iNaturalist Research-grade Observations,5414259,2019,-96.65135868,33.25846829,Frequent
2900868,CA,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja occidentalis,Canada,iNaturalist Research-grade Observations,2684178,2023,-84.89710588,47.58561795,Frequent
4438381,US,Deciduous Broadleaf,Rhamnaceae,Rhamnus,Rhamnus cathartica,United States of America,iNaturalist Research-grade Observations,3039491,2017,-76.45422611,42.47976442,Frequent
3464694,US,Evergreen Broadleaf,Cactaceae,Cylindropuntia,Cylindropuntia bernardina,United States of America,iNaturalist Research-grade Observations,10912785,2022,-117.1346808,33.86758596,Common
4744418,US,Evergreen Broadleaf,Cactaceae,Cylindropuntia,Cylindropuntia leptocaulis,United States of America,iNaturalist Research-grade Observations,7282605,2021,-98.82095214,30.49518567,Frequent
5711419,NZ,Deciduous Broadleaf,Phytolaccaceae,Phytolacca,Phytolacca icosandra,New Zealand,iNaturalist Research-grade Observations,3084023,2020,175.057913,-40.88369162,Frequent
3767682,US,Evergreen Broadleaf,Arecaceae,Sabal,Sabal palmetto,United States of America,iNaturalist Research-grade Observations,4925538,2023,-80.68021428,25.42464376,Frequent
4206836,US,Deciduous Broadleaf,Celastraceae,Euonymus,Euonymus alatus,United States of America,iNaturalist Research-grade Observations,3169120,2022,-84.25568203,39.27431733,Frequent
5378071,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia linearifolia,Australia,NSW BioNet Atlas,2979169,2019,149.4538529,-32.88463956,Common
1513254,IT,Deciduous Broadleaf,Betulaceae,Ostrya,Ostrya carpinifolia,Italy,Pl@ntNet automatically identified occurrences,5332305,2020,11.63096312,43.63468943,Frequent
2444478,SE,Deciduous Broadleaf,Ulmaceae,Ulmus,Ulmus laevis,Sweden,Artportalen,7303616,2024,16.51407117,56.61777684,Frequent
2445099,SE,Deciduous Broadleaf,Viburnaceae,Sambucus,Sambucus nigra,Sweden,Artportalen,2888728,2018,15.7789081,58.53807979,Frequent
3661660,US,Deciduous Broadleaf,Asteraceae,Erigeron,Erigeron philadelphicus,United States of America,iNaturalist Research-grade Observations,3119285,2019,-89.46364897,37.67503844,Frequent
5810336,NZ,Evergreen Broadleaf,Rubiaceae,Coprosma,Coprosma tenuicaulis,New Zealand,iNaturalist Research-grade Observations,2911374,2020,175.1453069,-37.72654998,Common
3729062,US,Deciduous Broadleaf,Passifloraceae,Passiflora,Passiflora incarnata,United States of America,iNaturalist Research-grade Observations,2874218,2024,-85.67186577,35.17923945,Frequent
6187510,CO,Evergreen Broadleaf,Bignoniaceae,Crescentia,Crescentia cujete,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,5415081,2019,-73.80711198,10.06481981,Frequent
2644361,CA,Evergreen Broadleaf,Araliaceae,Aralia,Aralia nudicaulis,Canada,Pl@ntNet automatically identified occurrences,3037021,2022,-70.14602503,47.66066908,Frequent
5947545,CO,Evergreen Broadleaf,Cunoniaceae,Weinmannia,Weinmannia tomentosa,Colombia,"Registros biológicos de flora para el desarrollo de acciones de evaluación, seguimiento y monitoreo en los elementos priorizados de la estructura ecológica principal del distrito capital. Bogotá D.C.",7359544,2021,-74.06844206,4.540470729,Common
383907,TW,Evergreen Broadleaf,Lamiaceae,Clerodendrum,Clerodendrum japonicum,Chinese Taipei,iNaturalist Research-grade Observations,2925348,2021,120.7652943,23.81392728,Common
406351,TW,Evergreen Broadleaf,Piperaceae,Piper,Piper kadsura,Chinese Taipei,iNaturalist Research-grade Observations,4183601,2023,121.2573918,24.75076657,Frequent
4048632,US,Deciduous Broadleaf,Cornaceae,Cornus,Cornus drummondii,United States of America,iNaturalist Research-grade Observations,3082256,2024,-96.975571,33.06088107,Frequent
1191266,FR,Deciduous Broadleaf,Fabaceae,Cytisus,Cytisus oromediterraneus,France,Données de l'inventaire forestier national de l'IGN-Relevés floristiques du protocole de l'Inventaire National Forestier de l'IGN,5611875,2019,4.230567665,44.69295896,Frequent
193231,ZA,Evergreen Broadleaf,Solanaceae,Solanum,Solanum giganteum,South Africa,iNaturalist Research-grade Observations,2930578,2024,30.32087049,-29.56835259,Common
6259638,CL,Deciduous Broadleaf,Nothofagaceae,Nothofagus,Nothofagus dombeyi,Chile,iNaturalist Research-grade Observations,2874895,2022,-71.96948968,-39.35033608,Common
86946,ZA,Evergreen Broadleaf,Ebenaceae,Diospyros,Diospyros glabra,South Africa,iNaturalist Research-grade Observations,4070813,2022,22.04222387,-33.9316677,Common
5354919,AU,Evergreen Broadleaf,Ericaceae,Epacris,Epacris obtusifolia,Australia,iNaturalist Research-grade Observations,5642714,2024,150.3657078,-33.58053133,Common
3682456,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea pandurata,United States of America,iNaturalist Research-grade Observations,2928514,2023,-86.01643389,34.88466232,Frequent
4317384,US,Evergreen Broadleaf,Celastraceae,Crossopetalum,Crossopetalum ilicifolium,United States of America,iNaturalist Research-grade Observations,5414288,2020,-80.46893315,25.52301153,Rare
6252267,CL,Evergreen Broadleaf,Proteaceae,Lomatia,Lomatia hirsuta,Chile,iNaturalist Research-grade Observations,7287163,2023,-71.56204378,-37.9696022,Common
5304798,AU,Evergreen Broadleaf,Santalaceae,Exocarpos,Exocarpos cupressiformis,Australia,iNaturalist Research-grade Observations,7564453,2023,138.6814138,-35.12937332,Frequent
4156340,US,Deciduous Broadleaf,Rosaceae,Amelanchier,Amelanchier arborea,United States of America,iNaturalist Research-grade Observations,3024052,2022,-96.1003877,36.17230355,Common
5692120,AU,Deciduous Broadleaf,Asteraceae,Sigesbeckia,Sigesbeckia australiensis,Australia,NSW BioNet Atlas,3125910,2022,150.3449106,-30.43156321,Common
4272847,US,Deciduous Broadleaf,Rosaceae,Amelanchier,Amelanchier arborea,United States of America,iNaturalist Research-grade Observations,3024052,2021,-82.81945909,35.88963222,Common
4526055,US,Evergreen Broadleaf,Ericaceae,Gaultheria,Gaultheria hispidula,United States of America,iNaturalist Research-grade Observations,2882756,2021,-87.08256482,45.157138,Frequent
1418872,FR,Deciduous Broadleaf,Rosaceae,Cormus,Cormus domestica,France,Données de l'inventaire forestier national de l'IGN-Relevés floristiques du protocole de l'Inventaire National Forestier de l'IGN,3013215,2018,0.578541607,45.34298888,Frequent
5204449,US,Evergreen Broadleaf,Clethraceae,Clethra,Clethra alnifolia,United States of America,iNaturalist Research-grade Observations,2888323,2024,-72.08868145,40.98790081,Frequent
988470,BE,Evergreen Broadleaf,Berberidaceae,Mahonia,Mahonia aquifolium,Belgium,"Waarnemingen.be - Non-native plant occurrences in Flanders and the Brussels Capital Region, Belgium",3033865,2022,2.647310327,51.10324224,Frequent
6100388,CO,Deciduous Broadleaf,Polygonaceae,Triplaris,Triplaris cumingiana,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,4038399,2018,-75.85300551,6.751123586,Frequent
3531712,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea cordatotriloba,United States of America,iNaturalist Research-grade Observations,2928541,2024,-95.97461429,29.81637671,Frequent
3248243,PR,Evergreen Broadleaf,Gnetaceae,Gnetum,Gnetum trinerve,Puerto Rico,iNaturalist Research-grade Observations,7707728,2022,-65.7950438,18.30227326,Frequent
433616,TW,Evergreen Broadleaf,Symplocaceae,Symplocos,Symplocos acuminata,Chinese Taipei,iNaturalist Research-grade Observations,3643394,2024,120.8907912,23.92338037,Common
6110016,CO,Deciduous Broadleaf,Bignoniaceae,Handroanthus,Handroanthus billbergii,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,7298500,2019,-72.73951401,11.01855018,Frequent
4063388,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus chrysolepis,United States of America,iNaturalist Research-grade Observations,2879984,2024,-121.013965,38.93349932,Frequent
1912514,GB,Deciduous Broadleaf,Sapindaceae,Aesculus,Aesculus hippocastanum,United Kingdom of Great Britain and Northern Ireland,Pl@ntNet observations,3189815,2021,-0.920001729,53.99000184,Frequent
6255770,CL,Evergreen Broadleaf,Asteraceae,Baccharis,Baccharis racemosa,Chile,iNaturalist Research-grade Observations,3129339,2020,-73.10145032,-36.85538432,Rare
2724021,CA,Evergreen Needleleaf,Pinaceae,Abies,Abies balsamea,Canada,iNaturalist Research-grade Observations,2685383,2021,-63.59913719,44.88296572,Frequent
6155170,CO,Deciduous Broadleaf,Fabaceae,Samanea,Samanea saman,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2972960,2019,-73.27884674,10.30920976,Frequent
480077,IN,Evergreen Broadleaf,Magnoliaceae,Magnolia,Magnolia champaca,India,SeasonWatch - Tree Phenology Dataset (India),3153099,2023,76.57399756,12.42058073,Rare
5997850,CO,Deciduous Broadleaf,Actinidiaceae,Saurauia,Saurauia cuatrecasana,Colombia,Biodiversidad asociada al proyecto Línea de Transmisión a 110 kV San Lorenzo-Sonsón,3644268,2015,-75.23755593,6.028593147,Rare
3642674,US,Deciduous Broadleaf,Rosaceae,Cercocarpus,Cercocarpus breviflorus,United States of America,iNaturalist Research-grade Observations,3001909,2019,-106.5617732,32.36670605,Common
470019,TW,Evergreen Broadleaf,Apocynaceae,Stephanotis,Stephanotis volubilis,Chinese Taipei,iNaturalist Research-grade Observations,12202584,2024,120.3587536,22.3329528,Common
312015,TW,Deciduous Broadleaf,Asteraceae,Sonchus,Sonchus arvensis,Chinese Taipei,iNaturalist Research-grade Observations,3105813,2023,121.5873608,24.98165436,Frequent
403610,TW,Evergreen Broadleaf,Phyllanthaceae,Bridelia,Bridelia tomentosa,Chinese Taipei,iNaturalist Research-grade Observations,3076120,2023,120.6597964,22.95877425,Common
376520,TW,Evergreen Broadleaf,Euphorbiaceae,Mallotus,Mallotus paniculatus,Chinese Taipei,iNaturalist Research-grade Observations,5378650,2024,120.7276104,22.75412381,Frequent
3788525,US,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium tenellum,United States of America,iNaturalist Research-grade Observations,2882847,2024,-79.37297084,35.14868569,Common
5434192,AU,Deciduous Broadleaf,Phytolaccaceae,Phytolacca,Phytolacca icosandra,Australia,iNaturalist Research-grade Observations,3084023,2021,145.3692405,-37.82063701,Frequent
5617051,AU,Evergreen Broadleaf,Myrtaceae,Uromyrtus,Uromyrtus australis,Australia,NSW BioNet Atlas,3180390,2017,153.3549465,-28.5215697,Common
5172367,US,Evergreen Needleleaf,Pinaceae,Abies,Abies balsamea,United States of America,iNaturalist Research-grade Observations,2685383,2019,-79.26470832,42.11832752,Frequent
3933706,US,Deciduous Broadleaf,Cornaceae,Cornus,Cornus sericea,United States of America,iNaturalist Research-grade Observations,3082244,2019,-91.20389342,47.38406658,Frequent
1961958,GB,Deciduous Broadleaf,Sapindaceae,Aesculus,Aesculus hippocastanum,United Kingdom of Great Britain and Northern Ireland,Pl@ntNet automatically identified occurrences,3189815,2020,-2.892997877,55.91299808,Frequent
3282217,CR,Evergreen Broadleaf,Apiaceae,Myrrhidendron,Myrrhidendron donnellsmithii,Costa Rica,iNaturalist Research-grade Observations,3629020,2016,-83.7247547,9.557414243,Rare
1702210,NO,Evergreen Broadleaf,Ericaceae,Erica,Erica excelsa,Norway,Norwegian Species Observation Service,2882780,2018,10.83867004,59.27596737,Frequent
6181865,BR,Evergreen Broadleaf,Rubiaceae,Tocoyena,Tocoyena formosa,Brazil,iNaturalist Research-grade Observations,2898239,2019,-47.86831158,-15.94819341,Rare
3950854,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus chrysolepis,United States of America,iNaturalist Research-grade Observations,2879984,2023,-121.7196177,39.94961697,Frequent
3448594,US,Deciduous Broadleaf,Salicaceae,Populus,Populus fremontii,United States of America,iNaturalist Research-grade Observations,3040237,2023,-122.2628477,40.46842,Frequent
3182618,US,Deciduous Broadleaf,Annonaceae,Asimina,Asimina longifolia,United States of America,iNaturalist Research-grade Observations,3158026,2022,-83.37146905,31.51812128,Common
4977765,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus virginiana,United States of America,iNaturalist Research-grade Observations,5285091,2018,-79.55990973,40.70780684,Frequent
134845,ZA,Evergreen Broadleaf,Santalaceae,Osyris,Osyris compressa,South Africa,iNaturalist Research-grade Observations,3789002,2020,22.94103595,-34.06583313,Common
3034523,MX,Evergreen Broadleaf,Asparagaceae,Agave,Agave mitis,Mexico,iNaturalist Research-grade Observations,2766436,2022,-99.25391747,23.05315559,Rare
5439958,AU,Evergreen Broadleaf,Primulaceae,Myrsine,Myrsine howittiana,Australia,iNaturalist Research-grade Observations,7503535,2020,150.1255362,-33.30964094,Common
4667013,US,Evergreen Broadleaf,Fabaceae,Leucaena,Leucaena leucocephala,United States of America,iNaturalist Research-grade Observations,2970418,2021,-157.7826376,21.30087156,Frequent
1207815,FR,Deciduous Broadleaf,Lythraceae,Punica,Punica granatum,France,Pl@ntNet automatically identified occurrences,5420901,2020,3.547964017,43.73526445,Frequent
5375726,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia echinula,Australia,iNaturalist Research-grade Observations,2978370,2023,150.4956014,-34.33772682,Common
9069,BJ,Deciduous Broadleaf,Combretaceae,Terminalia,Anogeissus leiocarpa,Benin,Evaluation et conservation des espèces forestières de la forêt de Lama (Bénin),3699245,2017,2.159689791,6.93066929,Common
5292336,AU,Evergreen Broadleaf,Proteaceae,Hakea,Hakea mitchellii,Australia,iNaturalist Research-grade Observations,3994643,2024,140.3199016,-36.70822061,Common
5802688,NZ,Evergreen Broadleaf,Rousseaceae,Carpodetus,Carpodetus serratus,New Zealand,iNaturalist Research-grade Observations,3932516,2021,171.638487,-43.03917202,Frequent
5870623,BR,Evergreen Broadleaf,Lythraceae,Lafoensia,Lafoensia pacari,Brazil,iNaturalist Research-grade Observations,7469490,2023,-43.76877014,-18.98638854,Rare
1123412,ES,Deciduous Broadleaf,Lythraceae,Punica,Punica granatum,Spain,Pl@ntNet automatically identified occurrences,5420901,2021,3.183218469,39.35669476,Frequent
317778,TW,Deciduous Broadleaf,Euphorbiaceae,Vernicia,Vernicia montana,Chinese Taipei,iNaturalist Research-grade Observations,3074918,2022,121.0269454,24.09065017,Common
5898503,CO,Deciduous Broadleaf,Fabaceae,Clitoria,Clitoria javitensis,Colombia,Flora al interior del Área 1 del Banco de Hábitat del Meta de Terrasos,2946500,2018,-73.41562521,3.523911626,Rare
3988424,US,Deciduous Broadleaf,Rosaceae,Prunus,Prunus virginiana,United States of America,iNaturalist Research-grade Observations,3022668,2023,-87.19452392,45.16033518,Frequent
3688308,US,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium macrocarpon,United States of America,iNaturalist Research-grade Observations,2882841,2018,-88.40745292,42.81920457,Frequent
5613450,AU,Evergreen Broadleaf,Myrtaceae,Rhodamnia,Rhodamnia rubescens,Australia,NSW BioNet Atlas,3186016,2020,151.6278608,-33.12378115,Frequent
3095503,MX,Evergreen Broadleaf,Rubiaceae,Bouvardia,Bouvardia tenuifolia,Mexico,iNaturalist Research-grade Observations,2910296,2019,-98.51200332,19.05784563,Rare
6003672,CO,Evergreen Broadleaf,Arecaceae,Wettinia,Wettinia kalbreyeri,Colombia,Flora del Banco de Hábitat Bosque de Niebla - El Globo de Terrasos,2736959,2023,-75.77015542,5.654817919,Common
331317,TW,Deciduous Broadleaf,Oxalidaceae,Oxalis,Oxalis debilis,Chinese Taipei,iNaturalist Research-grade Observations,2891707,2022,121.5971975,24.6433602,Frequent
4714982,US,Evergreen Broadleaf,Rhamnaceae,Ceanothus,Ceanothus jepsonii,United States of America,iNaturalist Research-grade Observations,3039365,2023,-122.5986849,37.91071085,Common
6258775,CL,Deciduous Broadleaf,Nothofagaceae,Nothofagus,Nothofagus betuloides,Chile,iNaturalist Research-grade Observations,2874949,2022,-73.02362117,-51.02571185,Common
3182334,PR,Evergreen Broadleaf,Annonaceae,Annona,Annona squamosa,Puerto Rico,iNaturalist Research-grade Observations,5407099,2024,-66.90936424,18.47941996,Common
5396292,AU,Evergreen Broadleaf,Fabaceae,Daviesia,Daviesia corymbosa,Australia,iNaturalist Research-grade Observations,2955992,2024,150.5308239,-34.31061102,Common
369655,TW,Evergreen Broadleaf,Arecaceae,Arenga,Arenga engleri,Chinese Taipei,iNaturalist Research-grade Observations,2733994,2021,120.2688759,22.65551079,Frequent
3646141,US,Deciduous Broadleaf,Salicaceae,Populus,Populus fremontii,United States of America,iNaturalist Research-grade Observations,3040237,2022,-110.1774799,31.64051469,Frequent
3980922,US,Deciduous Broadleaf,Rosaceae,Holodiscus,Holodiscus discolor,United States of America,iNaturalist Research-grade Observations,2987780,2022,-122.5048922,37.56408709,Frequent
4493402,US,Evergreen Broadleaf,Araliaceae,Aralia,Aralia nudicaulis,United States of America,iNaturalist Research-grade Observations,3037021,2017,-113.5983372,48.2946819,Frequent
1630306,NO,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium myrtillus,Norway,Norwegian Species Observation Service,2882833,2024,8.296697061,59.80816108,Frequent
196921,BQ,Evergreen Broadleaf,Piperaceae,Piper,Piper hispidum,"Bonaire, Sint Eustatius and Saba",iNaturalist Research-grade Observations,3086355,2022,-63.23912275,17.6345853,Rare
210350,GF,Evergreen Broadleaf,Hypericaceae,Vismia,Vismia cayennensis,French Guiana,iNaturalist Research-grade Observations,3189576,2017,-52.33757046,4.809113732,Rare
5703443,AU,Evergreen Broadleaf,Rubiaceae,Cyclophyllum,Cyclophyllum coprosmoides,Australia,iNaturalist Research-grade Observations,5336209,2022,153.2017808,-25.33656314,Common
6016627,CO,Evergreen Broadleaf,Annonaceae,Annona,Annona reticulata,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,5407123,2018,-75.85842778,6.715976951,Common
2677313,CA,Deciduous Broadleaf,Cornaceae,Cornus,Cornus sericea,Canada,iNaturalist Research-grade Observations,3082244,2023,-76.16160206,45.43673256,Frequent
4082898,US,Deciduous Broadleaf,Oleaceae,Forestiera,Forestiera pubescens,United States of America,iNaturalist Research-grade Observations,3172385,2023,-96.84480341,33.13672146,Common
3862664,US,Deciduous Broadleaf,Hypericaceae,Hypericum,Hypericum hypericoides,United States of America,iNaturalist Research-grade Observations,3189520,2023,-78.12500222,39.65087504,Frequent
5606836,AU,Evergreen Broadleaf,Myrtaceae,Melaleuca,Melaleuca biconvexa,Australia,NSW BioNet Atlas,5415932,2020,152.3771503,-32.35289622,Frequent
3939081,US,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron canadense,United States of America,iNaturalist Research-grade Observations,2883070,2023,-70.4920156,43.56195257,Frequent
664718,AT,Evergreen Needleleaf,Pinaceae,Pinus,Pinus mugo,Austria,"Observation.org, Nature data from around the World",5285385,2022,13.52030207,47.38752684,Frequent
278568,TR,Deciduous Broadleaf,Lythraceae,Punica,Punica granatum,Türkiye,Pl@ntNet automatically identified occurrences,5420901,2021,26.93111538,38.08677846,Frequent
5272929,AU,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus granitica,Australia,North Queensland Eucalypt records - Don Franklin,3176952,2021,145.4663954,-18.02562171,Rare
966027,BE,Deciduous Broadleaf,Plantaginaceae,Veronica,Veronica persica,Belgium,"Waarnemingen.be - Non-native plant occurrences in Flanders and the Brussels Capital Region, Belgium",3172077,2021,4.091630995,51.24155018,Frequent
4449128,US,Deciduous Broadleaf,Salicaceae,Populus,Populus grandidentata,United States of America,iNaturalist Research-grade Observations,3040210,2021,-70.85755933,43.09188751,Frequent
6256008,CL,Evergreen Broadleaf,Solanaceae,Cestrum,Cestrum parqui,Chile,iNaturalist Research-grade Observations,2928792,2023,-71.63635024,-33.80480181,Common
2430502,SE,Deciduous Broadleaf,Salicaceae,Salix,Salix lapponum,Sweden,Artportalen,7104074,2021,15.22171221,61.18596088,Frequent
1309767,FI,Deciduous Broadleaf,Salicaceae,Salix,Salix myrsinifolia,Finland,Kastikka Floristic Archives (Kastikka Ark),5372875,2024,28.79390484,61.70047872,Frequent
5292645,AU,Evergreen Broadleaf,Proteaceae,Hakea,Hakea mitchellii,Australia,iNaturalist Research-grade Observations,3994643,2017,139.1213265,-35.16770821,Common
6130903,CO,Deciduous Broadleaf,Fabaceae,Haematoxylum,Haematoxylum brasiletto,Colombia,Flora asociada al EIA de la Línea de conexión a 500 kV Casa Eléctrica-Colectora I y Subestación Casa Eléctrica,2950907,2023,-72.06520875,11.93909146,Frequent
3054392,MX,Deciduous Broadleaf,Caricaceae,Vasconcellea,Vasconcellea cauliflora,Mexico,iNaturalist Research-grade Observations,3838758,2019,-94.3578914,18.10929674,Rare
3097009,MX,Evergreen Broadleaf,Rubiaceae,Palicourea,Psychotria pubescens,Mexico,iNaturalist Research-grade Observations,2898662,2015,-90.9447706,16.1156282,Frequent
3627118,US,Deciduous Broadleaf,Hamamelidaceae,Hamamelis,Hamamelis vernalis,United States of America,iNaturalist Research-grade Observations,3152832,2023,-93.69943379,36.20923828,Common
1622561,NO,Deciduous Broadleaf,Rhamnaceae,Rhamnus,Rhamnus alpina,Norway,Norwegian Species Observation Service,2407,2020,7.889536544,58.24138013,Frequent
3123254,CA,Deciduous Broadleaf,Juglandaceae,Juglans,Juglans cinerea,Canada,iNaturalist Research-grade Observations,3054352,2019,-79.9771389,43.61156899,Frequent
1549932,IT,Deciduous Broadleaf,Rhamnaceae,Ziziphus,Ziziphus jujuba,Italy,Pl@ntNet automatically identified occurrences,3039423,2021,11.52915292,42.89214654,Common
3937143,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos stanfordiana,United States of America,iNaturalist Research-grade Observations,2882497,2022,-122.6033224,38.55745441,Common
2192266,NO,Evergreen Broadleaf,Picidae,Dryocopus,Dryocopus martius,Norway,Norwegian Species Observation Service,2477872,2022,7.741088611,58.06704265,Frequent
3881535,US,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum acerifolium,United States of America,iNaturalist Research-grade Observations,2888596,2019,-76.2448401,42.56269478,Frequent
6010365,CO,Evergreen Broadleaf,Lecythidaceae,Eschweilera,Eschweilera antioquensis,Colombia,Biodiversidad asociada al proyecto Línea de Transmisión a 110 kV San Lorenzo-Sonsón,3083338,2015,-75.24036962,6.026796129,Rare
2709433,CA,Deciduous Broadleaf,Grossulariaceae,Ribes,Ribes lacustre,Canada,iNaturalist Research-grade Observations,2986194,2021,-70.54074911,47.43729933,Frequent
3876185,US,Deciduous Broadleaf,Rosaceae,Spiraea,Spiraea tomentosa,United States of America,iNaturalist Research-grade Observations,3026819,2022,-75.13992837,41.32645806,Frequent
5740342,NZ,Evergreen Broadleaf,Asteraceae,Brachyglottis,Brachyglottis repanda,New Zealand,iNaturalist Research-grade Observations,3138474,2022,174.7413213,-41.29544501,Frequent
4282924,US,Deciduous Broadleaf,Salicaceae,Populus,Populus grandidentata,United States of America,iNaturalist Research-grade Observations,3040210,2024,-85.60259363,42.18038929,Frequent
3443418,US,Deciduous Broadleaf,Rosaceae,Spiraea,Spiraea alba,United States of America,iNaturalist Research-grade Observations,3026585,2022,-92.04154002,46.72264812,Frequent
1322819,FR,Deciduous Broadleaf,Lamiaceae,Salvia,Salvia glutinosa,France,Pl@ntNet automatically identified occurrences,2927026,2022,6.58086173,45.93451985,Frequent
170259,ZA,Evergreen Broadleaf,Malvaceae,Waltheria,Waltheria indica,South Africa,iNaturalist Research-grade Observations,5406665,2020,31.35481563,-25.59301496,Common
3036657,US,Deciduous Broadleaf,Asteraceae,Ambrosia,Ambrosia bidentata,United States of America,iNaturalist Research-grade Observations,3110685,2024,-93.41376594,31.36072394,Common
2691084,CA,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron canadense,Canada,iNaturalist Research-grade Observations,2883070,2024,-60.88754446,46.47252376,Frequent
3418508,US,Deciduous Broadleaf,Grossulariaceae,Ribes,Ribes viscosissimum,United States of America,iNaturalist Research-grade Observations,2986172,2023,-121.5816308,45.92486589,Common
5931050,CO,Evergreen Broadleaf,Myricaceae,Morella,Morella parvifolia,Colombia,"Biodiversidad asociada al plan de manejo ambiental del embalse de Tominé, Cundinamarca",3745064,2018,-73.8351196,4.98725036,Common
4382305,US,Deciduous Broadleaf,Anacardiaceae,Rhus,Rhus typhina,United States of America,iNaturalist Research-grade Observations,3190538,2020,-76.29520119,42.48009439,Frequent
164352,ZA,Deciduous Broadleaf,Hypericaceae,Hypericum,Hypericum lalandii,South Africa,iNaturalist Research-grade Observations,3711086,2022,27.82360445,-24.49431029,Rare
5909457,CO,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus deanei,Colombia,"Biodiversidad asociada al plan de manejo ambiental del embalse de Tominé, Cundinamarca",3176672,2018,-73.83817408,4.976165034,Common
2939323,CA,Deciduous Broadleaf,Cornaceae,Cornus,Cornus sericea,Canada,iNaturalist Research-grade Observations,3082244,2020,-122.9668729,50.50411742,Frequent
2874853,CA,Deciduous Broadleaf,Rosaceae,Prunus,Prunus pumila,Canada,iNaturalist Research-grade Observations,3021605,2022,-96.55976875,50.55644943,Common
4295824,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer saccharum,United States of America,iNaturalist Research-grade Observations,3189859,2020,-81.9538361,40.72648156,Frequent
