sample_id,country_code,level0,level1_family,level2_genus,level3_species,location,source,species_key,year,longitude,latitude,Category
5192566,US,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum lantanoides,United States of America,iNaturalist Research-grade Observations,2888601.0,2020,-72.31766075287577,42.69818902378681,Frequent
6215724,CO,Evergreen Broadleaf,Sapotaceae,Pradosia,Pradosia colombiana,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2883841.0,2019,-73.67120750034611,10.079650780979645,Common
5270784,AU,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus diversicolor,Australia,iNaturalist Research-grade Observations,3176934.0,2022,116.77158514364848,-34.9683641022447,Common
3602735,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea cristulata,United States of America,iNaturalist Research-grade Observations,2928521.0,2018,-109.2501830644455,31.918753678085693,Common
744750,AT,Deciduous Broadleaf,Malvaceae,Malva,Malva moschata,Austria,Biodiversitätsdatenbank Salzburg,3152379.0,2022,10.009999622524822,47.09999954689801,Frequent
5946654,CO,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum toronis,Colombia,Biodiversidad registrada en el área de influencia del programa Río Saldaña una Cuenca de Vida en el departamento del Tolima,3857277.0,2019,-75.57980976964623,3.842509937078542,Rare
6106537,CO,Deciduous Broadleaf,Bignoniaceae,Tabebuia,Tabebuia rosea,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,3172537.0,2018,-73.87714662339846,10.064770760764294,Common
5758456,NZ,Evergreen Broadleaf,Fabaceae,Paraserianthes,Paraserianthes lophantha,New Zealand,iNaturalist Research-grade Observations,2943719.0,2020,174.95242405375316,-40.99066545739077,Common
5280950,AU,Deciduous Broadleaf,Oxalidaceae,Oxalis,Oxalis hirta,Australia,iNaturalist Research-grade Observations,2891754.0,2023,138.57858697227078,-35.057381136574634,Rare
853920,DE,Deciduous Broadleaf,Rhamnaceae,Rhamnus,Rhamnus cathartica,Germany,Pl@ntNet automatically identified occurrences,3039491.0,2020,6.650156160774419,50.36929650265714,Frequent
305607,TW,Deciduous Broadleaf,Juglandaceae,Platycarya,Platycarya strobilacea,Chinese Taipei,iNaturalist Research-grade Observations,7148630.0,2023,121.3123546328882,24.35625206447308,Common
661581,AT,Deciduous Broadleaf,Malvaceae,Malva,Malva moschata,Austria,iNaturalist Research-grade Observations,3152379.0,2020,15.912199549897386,46.99266006633946,Frequent
749713,CZ,Deciduous Broadleaf,Rosaceae,Sorbus,Sorbus aria,Czechia,iNaturalist Research-grade Observations,5015.0,2024,12.585973250988916,50.29764320782933,Frequent
5853401,NZ,Evergreen Broadleaf,Rubiaceae,Coprosma,Coprosma depressa,New Zealand,iNaturalist Research-grade Observations,2911515.0,2022,168.72431734858634,-44.48494635680152,Rare
4649352,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos glandulosa,United States of America,iNaturalist Research-grade Observations,2882491.0,2020,-122.68356387963124,37.95817352217594,Frequent
125931,ZA,Evergreen Broadleaf,Rhamnaceae,Phylica,Phylica pinea,South Africa,iNaturalist Research-grade Observations,3875149.0,2020,23.233356778093288,-34.07246381409162,Rare
3635046,US,Deciduous Broadleaf,Oxalidaceae,Oxalis,Oxalis drummondii,United States of America,iNaturalist Research-grade Observations,2891752.0,2021,-98.57086345559634,29.257718237926063,Common
4649213,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos glandulosa,United States of America,iNaturalist Research-grade Observations,2882491.0,2021,-118.0099711473125,34.353654726521924,Frequent
295530,HK,Evergreen Broadleaf,Rutaceae,Glycosmis,Glycosmis parviflora,Hong Kong,iNaturalist Research-grade Observations,7732678.0,2022,113.91764899191678,22.220480892005163,Common
5803837,NZ,Evergreen Broadleaf,Rubiaceae,Coprosma,Coprosma depressa,New Zealand,iNaturalist Research-grade Observations,2911515.0,2023,171.54988024031496,-42.91378210061986,Rare
5270785,AU,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus diversicolor,Australia,iNaturalist Research-grade Observations,3176934.0,2022,115.87215324746106,-34.42995886374848,Common
6215660,CO,Evergreen Broadleaf,Sapotaceae,Pradosia,Pradosia colombiana,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2883841.0,2019,-73.83052226278362,10.067450680497416,Common
4742020,US,Evergreen Broadleaf,Asparagaceae,Nolina,Nolina texana,United States of America,iNaturalist Research-grade Observations,2776985.0,2024,-98.13786690690252,30.33493895221542,Common
4876033,US,Evergreen Broadleaf,Acanthaceae,Ruellia,Ruellia strepens,United States of America,iNaturalist Research-grade Observations,5415414.0,2017,-87.95905463669634,38.05892691047856,Frequent
3148481,MX,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea cristulata,Mexico,iNaturalist Research-grade Observations,2928521.0,2023,-110.00271433552815,23.545797070706136,Common
3936709,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos montereyensis,United States of America,iNaturalist Research-grade Observations,2882623.0,2022,-121.66758891831095,36.615984105088735,Rare
134218,ZA,Evergreen Broadleaf,Salvadoraceae,Azima,Azima tetracantha,South Africa,iNaturalist Research-grade Observations,3796625.0,2021,26.736917066796245,-33.500512758370334,Common
3065559,MX,Deciduous Broadleaf,Euphorbiaceae,Jatropha,Jatropha dioica,Mexico,iNaturalist Research-grade Observations,3072862.0,2019,-100.8007751695046,22.21076005170865,Common
501932,KR,Deciduous Broadleaf,Viburnaceae,Sambucus,Sambucus sieboldiana,"Korea, Republic of",NIEK_NES,6369731.0,2016,127.44385937283316,37.50283241810333,Rare
1060953,ES,Deciduous Broadleaf,Rosaceae,Prunus,Prunus mahaleb,Spain,iNaturalist Research-grade Observations,3022789.0,2023,-2.666453247939567,42.59281154769177,Frequent
603590,CZ,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium myrtillus,Czechia,Pl@ntNet automatically identified occurrences,2882833.0,2021,17.24339728288785,50.30245457786599,Frequent
3936704,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos montereyensis,United States of America,iNaturalist Research-grade Observations,2882623.0,2022,-121.78323570413212,36.65779709566691,Rare
499520,KR,Deciduous Broadleaf,Rosaceae,Neillia,Neillia incisa,"Korea, Republic of",2022_snc_observation_citizensciencemonitoring_17710,3853033.0,2022,127.07213533171476,37.42424522113739,Common
2503730,RU,Deciduous Broadleaf,Asteraceae,Erigeron,Erigeron strigosus,Russian Federation,iNaturalist Research-grade Observations,3146632.0,2024,37.38978082909531,55.66290494095226,Frequent
3814764,US,Deciduous Broadleaf,Hypericaceae,Hypericum,Hypericum tenuifolium,United States of America,iNaturalist Research-grade Observations,3710846.0,2021,-81.54840125260355,28.133516434937604,Common
1145102,DK,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium myrtillus,Denmark,"Danish government nature monitoring portal ""Danmarks MiljÃ¸portals Naturdatabase",2882833.0,2019,9.70401164913631,56.96114099895564,Frequent
4395980,US,Deciduous Broadleaf,Betulaceae,Ostrya,Ostrya virginiana,United States of America,iNaturalist Research-grade Observations,5332289.0,2023,-77.48828272501581,43.24556597360257,Frequent
3814660,US,Deciduous Broadleaf,Hypericaceae,Hypericum,Hypericum tenuifolium,United States of America,iNaturalist Research-grade Observations,3710846.0,2022,-81.4104009932015,27.536581036013857,Common
5207944,US,Evergreen Broadleaf,Lauraceae,Lindera,Lindera benzoin,United States of America,iNaturalist Research-grade Observations,5371740.0,2024,-72.07807771237518,41.96954515704744,Frequent
1998338,PT,Evergreen Broadleaf,Fabaceae,Paraserianthes,Paraserianthes lophantha,Portugal,iNaturalist Research-grade Observations,2943719.0,2024,-16.870616434819777,32.67271186150548,Common
418039,TW,Evergreen Broadleaf,Primulaceae,Ardisia,Ardisia paniculata,Chinese Taipei,iNaturalist Research-grade Observations,3169458.0,2020,121.01571293530776,24.18969126282372,Frequent
3106180,CA,Deciduous Broadleaf,Asteraceae,Erigeron,Erigeron strigosus,Canada,iNaturalist Research-grade Observations,3146632.0,2021,-81.48989784678236,44.40025910959447,Frequent
2998265,CA,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja plicata,Canada,iNaturalist Research-grade Observations,2684171.0,2020,-122.46412705769012,49.01229395187038,Frequent
4749774,US,Evergreen Needleleaf,Cupressaceae,Juniperus,Juniperus ashei,United States of America,iNaturalist Research-grade Observations,2684487.0,2024,-99.88214684328211,32.23848460092091,Frequent
2619836,SI,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium myrtillus,Slovenia,iNaturalist Research-grade Observations,2882833.0,2023,14.644361183775333,46.16610325866852,Frequent
2004995,PT,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rotundifolia,Portugal,Forestry Inventory 2015,2881550.0,2015,-8.198021613951822,37.37784827467629,Frequent
2139701,RU,Deciduous Broadleaf,Asteraceae,Sonchus,Sonchus asper,Russian Federation,iNaturalist Research-grade Observations,3105782.0,2023,37.58243183100839,54.2376558485425,Frequent
2786007,CA,Deciduous Broadleaf,Sapindaceae,Acer,Acer glabrum,Canada,iNaturalist Research-grade Observations,3189864.0,2023,-119.05050683723516,49.04710615379464,Frequent
2999158,CA,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja plicata,Canada,iNaturalist Research-grade Observations,2684171.0,2019,-123.4948036751836,48.54914496185319,Frequent
368948,TW,Evergreen Broadleaf,Arecaceae,Arenga,Arenga engleri,Chinese Taipei,iNaturalist Research-grade Observations,2733994.0,2023,120.73398247164997,24.18023350948936,Frequent
2625573,UA,Deciduous Broadleaf,Asteraceae,Erigeron,Erigeron strigosus,Ukraine,iNaturalist Research-grade Observations,3146632.0,2020,28.86769404608432,50.8885409839267,Frequent
500407,KR,Deciduous Broadleaf,Juglandaceae,Platycarya,Platycarya strobilacea,"Korea, Republic of",NIEK_NES,7148630.0,2017,128.1071372772301,36.15391867662751,Common
1430879,FR,Deciduous Broadleaf,Malvaceae,Malva,Malva moschata,France,iNaturalist Research-grade Observations,3152379.0,2021,-1.8966206647695096,48.19132885692046,Frequent
96978,ZA,Deciduous Broadleaf,Fabaceae,Psoralea,Psoralea congesta,South Africa,iNaturalist Research-grade Observations,10700000.0,2022,18.393591185916844,-33.97207607207539,Rare
4033337,US,Deciduous Broadleaf,Anacardiaceae,Pistacia,Pistacia chinensis,United States of America,iNaturalist Research-grade Observations,3190586.0,2021,-97.02311393904633,32.96297258547848,Common
5305917,AU,Evergreen Broadleaf,Sapindaceae,Alectryon,Alectryon connatus,Australia,iNaturalist Research-grade Observations,5578187.0,2018,145.5678711454629,-16.653636577559098,Rare
134128,ZA,Evergreen Broadleaf,Salvadoraceae,Azima,Azima tetracantha,South Africa,iNaturalist Research-grade Observations,3796625.0,2024,25.963432479863418,-33.11047964832648,Common
6106393,CO,Deciduous Broadleaf,Bignoniaceae,Tabebuia,Tabebuia rosea,Colombia,Monitoreos en áreas de compensación por pérdida de biodiversidad relacionadas al Gasoducto Loop San Mateo,3172537.0,2020,-75.13496984855446,9.93544791201226,Common
5270816,AU,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus diversicolor,Australia,iNaturalist Research-grade Observations,3176934.0,2019,116.08975291976822,-34.25231273688026,Common
97000,ZA,Deciduous Broadleaf,Fabaceae,Psoralea,Psoralea congesta,South Africa,iNaturalist Research-grade Observations,10700000.0,2020,18.393573349512632,-34.05988469001985,Rare
3538478,US,Deciduous Broadleaf,Fabaceae,Desmodium,Desmodium perplexum,United States of America,iNaturalist Research-grade Observations,2967495.0,2022,-96.65960356206836,32.967962319557294,Common
5958536,CO,Deciduous Broadleaf,Fabaceae,Enterolobium,Enterolobium cyclocarpum,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,2961150.0,2018,-75.86094717286389,6.800615148519791,Frequent
3602650,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea cristulata,United States of America,iNaturalist Research-grade Observations,2928521.0,2022,-104.6963439500181,32.24316219792598,Common
2693621,CA,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium angustifolium,Canada,iNaturalist Research-grade Observations,2882868.0,2024,-66.93496839373492,44.87541645874861,Frequent
6105951,CO,Deciduous Broadleaf,Bignoniaceae,Tabebuia,Tabebuia rosea,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental (EIA) para la construcción y operación de la línea de flujo Belleza - Casacará,3172537.0,2021,-74.15712911944327,9.88556394852736,Common
379925,TW,Evergreen Broadleaf,Euphorbiaceae,Croton,Croton cascarilloides,Chinese Taipei,iNaturalist Research-grade Observations,3057960.0,2023,121.02977694003032,24.09543478475598,Common
458179,TW,Evergreen Broadleaf,Rutaceae,Glycosmis,Glycosmis parviflora,Chinese Taipei,iNaturalist Research-grade Observations,7732678.0,2024,120.81351945714027,21.9634047980719,Common
4742182,US,Evergreen Broadleaf,Asparagaceae,Nolina,Nolina texana,United States of America,iNaturalist Research-grade Observations,2776985.0,2023,-98.24505477802524,30.314694633432765,Common
4751576,US,Evergreen Needleleaf,Cupressaceae,Juniperus,Juniperus ashei,United States of America,iNaturalist Research-grade Observations,2684487.0,2018,-97.83825990712148,30.274642987770704,Frequent
6154848,CO,Deciduous Broadleaf,Fabaceae,Samanea,Samanea saman,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2972960.0,2019,-73.09336151303216,10.518591311377698,Frequent
4027518,US,Evergreen Broadleaf,Thymelaeaceae,Wikstroemia,Wikstroemia oahuensis,United States of America,iNaturalist Research-grade Observations,5420862.0,2015,-159.5842615869825,22.134246336732573,Rare
1747050,NO,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium oxycoccos,Norway,Norwegian Species Observation Service,2882940.0,2017,10.729506791205685,59.55952606931436,Frequent
129703,ZA,Deciduous Broadleaf,Rosaceae,Sorbus,Sorbus aria,South Africa,iNaturalist Research-grade Observations,5015.0,2019,18.42450613352037,-34.061119861011655,Frequent
3209550,US,Deciduous Broadleaf,Asteraceae,Erigeron,Erigeron strigosus,United States of America,iNaturalist Research-grade Observations,3146632.0,2021,-79.18202321005562,35.87468530955968,Frequent
1087954,ES,Deciduous Broadleaf,Fagaceae,Castanea,Castanea sativa,Spain,Pl@ntNet observations,5333294.0,2021,-1.4528063369200412,43.17121046353635,Frequent
4907864,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia hirsuta,United States of America,iNaturalist Research-grade Observations,2882993.0,2024,-85.23686708468975,29.79351490230601,Common
6154071,CO,Deciduous Broadleaf,Fabaceae,Samanea,Samanea saman,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental (EIA) para la construcción y operación de la línea de flujo Belleza - Casacará,2972960.0,2022,-73.58825484344885,9.868605987221104,Frequent
181571,ZA,Evergreen Broadleaf,Asphodelaceae,Aloe,Aloe marlothii,South Africa,iNaturalist Research-grade Observations,2778219.0,2024,28.84836830211868,-24.01837260035033,Common
5799655,NZ,Evergreen Broadleaf,Rhamnaceae,Pomaderris,Pomaderris amoena,New Zealand,iNaturalist Research-grade Observations,3877695.0,2024,175.1005687680518,-37.67428931270936,Common
3073222,MX,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rysophylla,Mexico,iNaturalist Research-grade Observations,2879735.0,2019,-100.360122344302,25.61320130582262,Rare
4741981,US,Evergreen Broadleaf,Asparagaceae,Nolina,Nolina texana,United States of America,iNaturalist Research-grade Observations,2776985.0,2024,-98.00012081626052,30.257230198157007,Common
76410,ZA,Evergreen Broadleaf,Asphodelaceae,Aloe,Aloe africana,South Africa,iNaturalist Research-grade Observations,2777855.0,2021,25.773042242184445,-33.50717465534418,Rare
2779777,CA,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum lantanoides,Canada,iNaturalist Research-grade Observations,2888601.0,2022,-65.56334890969497,47.03297479896368,Frequent
2838179,CA,Deciduous Broadleaf,Oleaceae,Fraxinus,Fraxinus nigra,Canada,iNaturalist Research-grade Observations,3172369.0,2023,-89.62480980352474,48.40281064258224,Frequent
5047231,US,Evergreen Broadleaf,Lauraceae,Lindera,Lindera benzoin,United States of America,Pl@ntNet automatically identified occurrences,5371740.0,2020,-76.19738188824532,38.879682427678965,Frequent
5665375,AU,Evergreen Broadleaf,Rutaceae,Geijera,Geijera salicifolia,Australia,iNaturalist Research-grade Observations,7956176.0,2020,152.09259279360387,-27.70734231085557,Common
6001688,CO,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum toronis,Colombia,"Flora y epífitas presentes en el proyecto Minera de Cobre Quebradona, municipio de Jericó",3857277.0,2018,-75.73496419080088,5.748111231369692,Rare
4875924,US,Evergreen Broadleaf,Acanthaceae,Ruellia,Ruellia strepens,United States of America,iNaturalist Research-grade Observations,5415414.0,2020,-82.04735236497888,39.26933205503224,Frequent
1998326,PT,Evergreen Broadleaf,Fabaceae,Paraserianthes,Paraserianthes lophantha,Portugal,Pl@ntNet automatically identified occurrences,2943719.0,2021,-16.872101315470577,32.673032916781324,Common
181601,ZA,Evergreen Broadleaf,Asphodelaceae,Aloe,Aloe marlothii,South Africa,iNaturalist Research-grade Observations,2778219.0,2023,30.698355688071253,-24.546758238779447,Common
5799713,NZ,Evergreen Broadleaf,Rhamnaceae,Pomaderris,Pomaderris amoena,New Zealand,iNaturalist Research-grade Observations,3877695.0,2022,174.54624899789584,-35.611535919991624,Common
417872,TW,Evergreen Broadleaf,Primulaceae,Ardisia,Ardisia paniculata,Chinese Taipei,iNaturalist Research-grade Observations,3169458.0,2021,120.72820347668473,23.61650057700957,Frequent
4330121,US,Deciduous Broadleaf,Fabaceae,Caesalpinia,Caesalpinia pulcherrima,United States of America,iNaturalist Research-grade Observations,2958715.0,2023,-77.40917827232767,37.616494903955655,Common
452575,TW,Deciduous Broadleaf,Scrophulariaceae,Buddleja,Buddleja asiatica,Chinese Taipei,iNaturalist Research-grade Observations,3173333.0,2020,121.09508493405907,22.758993148926663,Common
1431351,FR,Deciduous Broadleaf,Fabaceae,Medicago,Medicago marina,France,iNaturalist Research-grade Observations,2965395.0,2021,-1.2431527826901765,45.84119531951024,Rare
545623,BY,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium myrtillus,Belarus,iNaturalist Research-grade Observations,2882833.0,2020,25.41782579316589,54.16753648447708,Frequent
3170562,US,Deciduous Broadleaf,Asteraceae,Nabalus,Nabalus asper,United States of America,iNaturalist Research-grade Observations,3090797.0,2022,-92.23060589983427,38.59067917020303,Rare
6154592,CO,Deciduous Broadleaf,Fabaceae,Samanea,Samanea saman,Colombia,Monitoreos en áreas de compensación por pérdida de biodiversidad relacionadas al Gasoducto Loop San Mateo,2972960.0,2020,-75.12389790063877,9.93076585590614,Frequent
5899426,CO,Deciduous Broadleaf,Combretaceae,Combretum,Combretum laxum,Colombia,Flora al interior del Área 1 del Banco de Hábitat del Meta de Terrasos,7908521.0,2021,-73.42175201011318,3.5312691426490743,Rare
134086,ZA,Evergreen Broadleaf,Salvadoraceae,Azima,Azima tetracantha,South Africa,Pl@ntNet observations,3796625.0,2022,25.749551697834885,-33.468915568305604,Common
5704597,AU,Evergreen Broadleaf,Rutaceae,Geijera,Geijera salicifolia,Australia,iNaturalist Research-grade Observations,7956176.0,2024,146.68220495782006,-19.20830016208878,Common
1458188,GB,Deciduous Broadleaf,Fabaceae,Medicago,Medicago lupulina,United Kingdom of Great Britain and Northern Ireland,Vascular plant records verified via iRecord,2965201.0,2016,-0.5426012525875082,51.86459807261652,Frequent
4907897,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia hirsuta,United States of America,iNaturalist Research-grade Observations,2882993.0,2023,-87.40887291231797,30.43368128594292,Common
425531,TW,Evergreen Broadleaf,Rutaceae,Glycosmis,Glycosmis parviflora,Chinese Taipei,iNaturalist Research-grade Observations,7732678.0,2024,120.86926267940945,24.528609697491923,Common
6156391,CO,Deciduous Broadleaf,Fabaceae,Samanea,Samanea saman,Colombia,Biodiversidad asociada al gasoducto Paiva-Caracolí,2972960.0,2017,-75.2853173587735,10.578811471104483,Frequent
76424,ZA,Evergreen Broadleaf,Asphodelaceae,Aloe,Aloe africana,South Africa,iNaturalist Research-grade Observations,2777855.0,2020,25.56556918836971,-33.8345306409808,Rare
3891134,US,Deciduous Broadleaf,Fabaceae,Desmodium,Desmodium perplexum,United States of America,iNaturalist Research-grade Observations,2967495.0,2021,-72.6730421886333,42.21814895897915,Common
4267258,US,Deciduous Broadleaf,Platanaceae,Platanus,Platanus occidentalis,United States of America,iNaturalist Research-grade Observations,3152820.0,2022,-85.58440050259321,42.85623740152514,Frequent
3724861,US,Deciduous Broadleaf,Oxalidaceae,Oxalis,Oxalis macrantha,United States of America,iNaturalist Research-grade Observations,2891648.0,2020,-86.65798259042295,33.50507887784906,Rare
2430015,SE,Deciduous Broadleaf,Rosaceae,Spiraea,Spiraea salicifolia,Sweden,Artportalen,3026454.0,2024,16.140260273275878,58.7807485294311,Common
3092470,MX,Evergreen Broadleaf,Primulaceae,Ardisia,Ardisia paniculata,Mexico,iNaturalist Research-grade Observations,3169458.0,2024,-92.15727598301036,16.063465634933436,Frequent
417431,TW,Evergreen Broadleaf,Primulaceae,Ardisia,Ardisia paniculata,Chinese Taipei,iNaturalist Research-grade Observations,3169458.0,2023,121.4642494511728,24.828573425357227,Frequent
4620924,US,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum lantanoides,United States of America,iNaturalist Research-grade Observations,2888601.0,2017,-72.39870491452216,44.44282122914962,Frequent
2786924,CA,Deciduous Broadleaf,Sapindaceae,Acer,Acer glabrum,Canada,iNaturalist Research-grade Observations,3189864.0,2021,-119.52206123273812,49.77335102416727,Frequent
1746411,NO,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium oxycoccos,Norway,Norwegian Species Observation Service,2882940.0,2019,11.867563021167197,59.7350541231822,Frequent
4731181,US,Evergreen Broadleaf,Acanthaceae,Ruellia,Ruellia strepens,United States of America,iNaturalist Research-grade Observations,5415414.0,2020,-96.99015226405923,33.06129130460591,Frequent
4262526,US,Deciduous Broadleaf,Oleaceae,Fraxinus,Fraxinus nigra,United States of America,iNaturalist Research-grade Observations,3172369.0,2022,-84.47613552676978,42.71829065133574,Frequent
1826048,IT,Deciduous Broadleaf,Asteraceae,Sonchus,Sonchus asper,Italy,Pl@ntNet automatically identified occurrences,3105782.0,2019,11.54097846001282,46.29036948682595,Frequent
5799748,NZ,Evergreen Broadleaf,Rhamnaceae,Pomaderris,Pomaderris amoena,New Zealand,iNaturalist Research-grade Observations,3877695.0,2022,174.715462964672,-37.13389977424437,Common
5853402,NZ,Evergreen Broadleaf,Rubiaceae,Coprosma,Coprosma depressa,New Zealand,iNaturalist Research-grade Observations,2911515.0,2019,168.72373320634836,-44.49390469081789,Rare
801262,CH,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium myrtillus,Switzerland,iNaturalist Research-grade Observations,2882833.0,2022,9.31625268062971,47.25810589295005,Frequent
4436997,US,Deciduous Broadleaf,Rhamnaceae,Rhamnus,Rhamnus cathartica,United States of America,Pl@ntNet automatically identified occurrences,3039491.0,2020,-77.54632684342852,43.11978365108695,Frequent
6191547,CO,Evergreen Broadleaf,Capparaceae,Quadrella,Capparis indica,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,5602118.0,2019,-72.87040200125881,10.83623091581886,Frequent
3150842,MX,Deciduous Broadleaf,Fabaceae,Caesalpinia,Caesalpinia pulcherrima,Mexico,iNaturalist Research-grade Observations,2958715.0,2016,-108.95157044419938,27.015035658600723,Common
6215726,CO,Evergreen Broadleaf,Sapotaceae,Pradosia,Pradosia colombiana,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2883841.0,2019,-73.67034689384279,10.079771176708087,Common
2779251,CA,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum lantanoides,Canada,iNaturalist Research-grade Observations,2888601.0,2023,-65.05671476620455,45.62231142609974,Frequent
3451410,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer glabrum,United States of America,iNaturalist Research-grade Observations,3189864.0,2022,-113.79122901795051,48.66093462526307,Frequent
81186,ZA,Deciduous Broadleaf,Campanulaceae,Lobelia,Lobelia tomentosa,South Africa,iNaturalist Research-grade Observations,3159178.0,2022,23.04399659275765,-34.029861562627,Rare
417206,TW,Evergreen Broadleaf,Primulaceae,Ardisia,Ardisia paniculata,Chinese Taipei,iNaturalist Research-grade Observations,3169458.0,2023,121.55611139197482,25.168303416417167,Frequent
3066722,MX,Deciduous Broadleaf,Fabaceae,Caesalpinia,Caesalpinia pulcherrima,Mexico,iNaturalist Research-grade Observations,2958715.0,2023,-104.3685063814677,19.1265380851728,Common
6026461,CO,Deciduous Broadleaf,Burseraceae,Bursera,Bursera simaruba,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,3190450.0,2018,-75.85053517190408,6.712454261592111,Frequent
5247080,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia platycarpa,Australia,Flora Atlas N.T.,2981312.0,2018,132.4701759166816,-14.529766745802831,Rare
1626445,NO,Deciduous Broadleaf,Rosaceae,Spiraea,Spiraea salicifolia,Norway,Norwegian Species Observation Service,3026454.0,2021,6.490859234741119,62.43307334747912,Common
181686,ZA,Evergreen Broadleaf,Asphodelaceae,Aloe,Aloe marlothii,South Africa,iNaturalist Research-grade Observations,2778219.0,2021,30.06288027874257,-28.71671334351569,Common
4268827,US,Deciduous Broadleaf,Platanaceae,Platanus,Platanus occidentalis,United States of America,iNaturalist Research-grade Observations,3152820.0,2019,-88.05861744501767,36.79413856947707,Frequent
4648914,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos glandulosa,United States of America,iNaturalist Research-grade Observations,2882491.0,2022,-116.41832178089132,32.86993790109939,Frequent
4620233,US,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum lantanoides,United States of America,iNaturalist Research-grade Observations,2888601.0,2020,-68.27664947330203,44.33322990255908,Frequent
5357367,AU,Evergreen Broadleaf,Ericaceae,Leucopogon,Leucopogon amplexicaulis,Australia,iNaturalist Research-grade Observations,4010422.0,2023,151.1435533981969,-33.769918266716374,Common
4395960,US,Deciduous Broadleaf,Betulaceae,Ostrya,Ostrya virginiana,United States of America,iNaturalist Research-grade Observations,5332289.0,2023,-73.9647456635934,42.56453192881083,Frequent
181719,ZA,Evergreen Broadleaf,Asphodelaceae,Aloe,Aloe marlothii,South Africa,iNaturalist Research-grade Observations,2778219.0,2018,29.458391162634285,-23.98749778465628,Common
4110967,US,Deciduous Broadleaf,Anacardiaceae,Pistacia,Pistacia chinensis,United States of America,iNaturalist Research-grade Observations,3190586.0,2020,-98.51953920247118,30.159874644857123,Common
447261,CN,Deciduous Broadleaf,Rosaceae,Neillia,Neillia incisa,China,iNaturalist Research-grade Observations,3853033.0,2024,120.6182152901004,36.155764744463646,Common
3686972,US,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium angustifolium,United States of America,iNaturalist Research-grade Observations,2882868.0,2021,-87.99074100878212,41.13669655779008,Frequent
4150990,US,Deciduous Broadleaf,Platanaceae,Platanus,Platanus occidentalis,United States of America,iNaturalist Research-grade Observations,3152820.0,2023,-90.50437640451906,38.698629547605904,Frequent
